Date,Name,Year,Letterboxd URI
2020-03-10,The Witch: Part 1. The Subversion,2018,https://letterboxd.com/film/the-witch-part-1-the-subversion/
2020-03-10,No Home Movie,2015,https://letterboxd.com/film/no-home-movie/
2020-03-10,Little Women,2019,https://letterboxd.com/film/little-women-2019/
2020-03-10,Thelma,2017,https://letterboxd.com/film/thelma-2017/
2020-03-10,Beast,2017,https://letterboxd.com/film/beast-2017/
2020-03-10,The Spirit of the Beehive,1973,https://letterboxd.com/film/the-spirit-of-the-beehive/
2020-03-17,The Invisible Guest,2016,https://letterboxd.com/film/the-invisible-guest/
2020-03-21,Depth Two,2016,https://letterboxd.com/film/depth-two/
2020-03-30,Decalogue IV,1989,https://letterboxd.com/film/decalogue-iv/
2020-03-30,Joan the Maid I: The Battles,1994,https://letterboxd.com/film/joan-the-maid-i-the-battles/
2020-03-30,Joan the Maid II: The Prisons,1994,https://letterboxd.com/film/joan-the-maid-ii-the-prisons/
2020-03-30,Céline and Julie Go Boating,1974,https://letterboxd.com/film/celine-and-julie-go-boating/
2020-03-30,No Time to Die,2020,https://letterboxd.com/film/no-time-to-die-2020/
2020-04-23,The Dunwich Horror,,https://letterboxd.com/film/the-dunwich-horror-1/
2020-04-23,Seven Stages to Achieve Eternal Bliss,2018,https://letterboxd.com/film/seven-stages-to-achieve-eternal-bliss/
2020-04-23,Vivarium,2019,https://letterboxd.com/film/vivarium/
2020-05-06,The Half of It,2020,https://letterboxd.com/film/the-half-of-it/
2020-05-06,Ema,2019,https://letterboxd.com/film/ema/
2020-05-10,Life After Beth,2014,https://letterboxd.com/film/life-after-beth-2014/
2020-05-16,Unorthodox,2020,https://letterboxd.com/film/unorthodox-2020/
2020-05-16,Stefan Zweig: Farewell to Europe,2016,https://letterboxd.com/film/stefan-zweig-farewell-to-europe/
2020-06-26,Shelley,2016,https://letterboxd.com/film/shelley/
2020-06-27,My Boy,2018,https://letterboxd.com/film/my-boy-2018/
2020-07-02,White Lie,2019,https://letterboxd.com/film/white-lie-2019/
2020-07-06,Vitalina Varela,2019,https://letterboxd.com/film/vitalina-varela/
2020-07-06,The Wolf House,2018,https://letterboxd.com/film/the-wolf-house/
2020-07-07,"My Son, My Son, What Have Ye Done",2009,https://letterboxd.com/film/my-son-my-son-what-have-ye-done/
2020-07-07,Penance,2012,https://letterboxd.com/film/penance-2012/
